[0.000000] (-) TimerEvent: {}
[0.299109] (-) TimerEvent: {}
[0.399279] (-) TimerEvent: {}
[0.437645] (motion_velocity_smoother) StdoutLine: {'line': b'\x1b[35m\x1b[1mConsolidate compiler generated dependencies of target smoother\x1b[0m\n'}
[0.472389] (motion_velocity_smoother) StdoutLine: {'line': b'[ 35%] Built target motion_velocity_smoother\n'}
[0.472562] (motion_velocity_smoother) StdoutLine: {'line': b'[ 35%] Built target gmock\n'}
[0.472617] (motion_velocity_smoother) StdoutLine: {'line': b'[ 35%] Built target gmock_main\n'}
[0.499415] (-) TimerEvent: {}
[0.537391] (motion_velocity_smoother) StdoutLine: {'line': b'[ 40%] \x1b[32mBuilding CXX object CMakeFiles/smoother.dir/src/smoother/analytical_jerk_constrained_smoother/analytical_jerk_constrained_smoother.cpp.o\x1b[0m\n'}
[0.599522] (-) TimerEvent: {}
[0.699785] (-) TimerEvent: {}
[0.800048] (-) TimerEvent: {}
[0.900309] (-) TimerEvent: {}
[1.000550] (-) TimerEvent: {}
[1.100794] (-) TimerEvent: {}
[1.201099] (-) TimerEvent: {}
[1.301422] (-) TimerEvent: {}
[1.401735] (-) TimerEvent: {}
[1.502042] (-) TimerEvent: {}
[1.602358] (-) TimerEvent: {}
[1.702666] (-) TimerEvent: {}
[1.802995] (-) TimerEvent: {}
[1.903241] (-) TimerEvent: {}
[2.003507] (-) TimerEvent: {}
[2.103768] (-) TimerEvent: {}
[2.204034] (-) TimerEvent: {}
[2.304298] (-) TimerEvent: {}
[2.404632] (-) TimerEvent: {}
[2.504944] (-) TimerEvent: {}
[2.605257] (-) TimerEvent: {}
[2.705562] (-) TimerEvent: {}
[2.805871] (-) TimerEvent: {}
[2.906184] (-) TimerEvent: {}
[3.006509] (-) TimerEvent: {}
[3.106833] (-) TimerEvent: {}
[3.207113] (-) TimerEvent: {}
[3.307401] (-) TimerEvent: {}
[3.407677] (-) TimerEvent: {}
[3.507950] (-) TimerEvent: {}
[3.608223] (-) TimerEvent: {}
[3.708529] (-) TimerEvent: {}
[3.808834] (-) TimerEvent: {}
[3.909146] (-) TimerEvent: {}
[4.009468] (-) TimerEvent: {}
[4.109786] (-) TimerEvent: {}
[4.210107] (-) TimerEvent: {}
[4.310420] (-) TimerEvent: {}
[4.410733] (-) TimerEvent: {}
[4.511070] (-) TimerEvent: {}
[4.611313] (-) TimerEvent: {}
[4.711579] (-) TimerEvent: {}
[4.811847] (-) TimerEvent: {}
[4.912112] (-) TimerEvent: {}
[5.012420] (-) TimerEvent: {}
[5.112728] (-) TimerEvent: {}
[5.213049] (-) TimerEvent: {}
[5.313380] (-) TimerEvent: {}
[5.413703] (-) TimerEvent: {}
[5.514027] (-) TimerEvent: {}
[5.614376] (-) TimerEvent: {}
[5.714683] (-) TimerEvent: {}
[5.815012] (-) TimerEvent: {}
[5.915254] (-) TimerEvent: {}
[6.015516] (-) TimerEvent: {}
[6.115779] (-) TimerEvent: {}
[6.216080] (-) TimerEvent: {}
[6.309219] (motion_velocity_smoother) StdoutLine: {'line': b'[ 45%] \x1b[32m\x1b[1mLinking CXX shared library libsmoother.so\x1b[0m\n'}
[6.316173] (-) TimerEvent: {}
[6.416381] (-) TimerEvent: {}
[6.516685] (-) TimerEvent: {}
[6.517281] (motion_velocity_smoother) StdoutLine: {'line': b'[ 80%] Built target smoother\n'}
[6.610820] (motion_velocity_smoother) StdoutLine: {'line': b'[ 85%] \x1b[32m\x1b[1mLinking CXX executable test_smoother_functions\x1b[0m\n'}
[6.614504] (motion_velocity_smoother) StdoutLine: {'line': b'[ 90%] \x1b[32m\x1b[1mLinking CXX shared library libmotion_velocity_smoother_node.so\x1b[0m\n'}
[6.616802] (-) TimerEvent: {}
[6.717055] (-) TimerEvent: {}
[6.790276] (motion_velocity_smoother) StdoutLine: {'line': b'[ 95%] Built target test_smoother_functions\n'}
[6.817192] (-) TimerEvent: {}
[6.917536] (-) TimerEvent: {}
[6.946053] (motion_velocity_smoother) StdoutLine: {'line': b'[100%] Built target motion_velocity_smoother_node\n'}
[6.974707] (motion_velocity_smoother) CommandEnded: {'returncode': 0}
[7.017620] (-) TimerEvent: {}
[7.117860] (-) TimerEvent: {}
[7.218261] (-) TimerEvent: {}
[7.318510] (-) TimerEvent: {}
[7.418802] (-) TimerEvent: {}
[7.454281] (motion_velocity_smoother) JobProgress: {'identifier': 'motion_velocity_smoother', 'progress': 'install'}
