[0.000000] (-) TimerEvent: {}
[0.299061] (-) TimerEvent: {}
[0.399255] (-) TimerEvent: {}
[0.434706] (motion_velocity_smoother) StdoutLine: {'line': b'\x1b[35m\x1b[1mConsolidate compiler generated dependencies of target smoother\x1b[0m\n'}
[0.465294] (motion_velocity_smoother) StdoutLine: {'line': b'[ 15%] Built target gmock_main\n'}
[0.465593] (motion_velocity_smoother) StdoutLine: {'line': b'[ 25%] Built target gmock\n'}
[0.480714] (motion_velocity_smoother) StdoutLine: {'line': b'[ 35%] Built target motion_velocity_smoother\n'}
[0.499369] (-) TimerEvent: {}
[0.537765] (motion_velocity_smoother) StdoutLine: {'line': b'[ 40%] \x1b[32mBuilding CXX object CMakeFiles/smoother.dir/src/smoother/analytical_jerk_constrained_smoother/analytical_jerk_constrained_smoother.cpp.o\x1b[0m\n'}
[0.599482] (-) TimerEvent: {}
[0.699790] (-) TimerEvent: {}
[0.800117] (-) TimerEvent: {}
[0.900477] (-) TimerEvent: {}
[1.000998] (-) TimerEvent: {}
[1.101334] (-) TimerEvent: {}
[1.201602] (-) TimerEvent: {}
[1.301921] (-) TimerEvent: {}
[1.402180] (-) TimerEvent: {}
[1.502460] (-) TimerEvent: {}
[1.602782] (-) TimerEvent: {}
[1.703061] (-) TimerEvent: {}
[1.803387] (-) TimerEvent: {}
[1.903689] (-) TimerEvent: {}
[2.003948] (-) TimerEvent: {}
[2.104256] (-) TimerEvent: {}
[2.204696] (-) TimerEvent: {}
[2.305416] (-) TimerEvent: {}
[2.405665] (-) TimerEvent: {}
[2.505975] (-) TimerEvent: {}
[2.606303] (-) TimerEvent: {}
[2.706558] (-) TimerEvent: {}
[2.806801] (-) TimerEvent: {}
[2.907064] (-) TimerEvent: {}
[3.007384] (-) TimerEvent: {}
[3.107652] (-) TimerEvent: {}
[3.207984] (-) TimerEvent: {}
[3.308233] (-) TimerEvent: {}
[3.408565] (-) TimerEvent: {}
[3.508915] (-) TimerEvent: {}
[3.609285] (-) TimerEvent: {}
[3.709635] (-) TimerEvent: {}
[3.809956] (-) TimerEvent: {}
[3.910260] (-) TimerEvent: {}
[4.010506] (-) TimerEvent: {}
[4.110767] (-) TimerEvent: {}
[4.211026] (-) TimerEvent: {}
[4.311302] (-) TimerEvent: {}
[4.411565] (-) TimerEvent: {}
[4.511811] (-) TimerEvent: {}
[4.612129] (-) TimerEvent: {}
[4.712465] (-) TimerEvent: {}
[4.812861] (-) TimerEvent: {}
[4.913321] (-) TimerEvent: {}
[5.013636] (-) TimerEvent: {}
[5.113999] (-) TimerEvent: {}
[5.214256] (-) TimerEvent: {}
[5.314529] (-) TimerEvent: {}
[5.414799] (-) TimerEvent: {}
[5.515063] (-) TimerEvent: {}
[5.615384] (-) TimerEvent: {}
[5.715643] (-) TimerEvent: {}
[5.815950] (-) TimerEvent: {}
[5.916320] (-) TimerEvent: {}
[6.016793] (-) TimerEvent: {}
[6.117121] (-) TimerEvent: {}
[6.217618] (-) TimerEvent: {}
[6.317921] (-) TimerEvent: {}
[6.377830] (motion_velocity_smoother) StdoutLine: {'line': b'[ 45%] \x1b[32m\x1b[1mLinking CXX shared library libsmoother.so\x1b[0m\n'}
[6.418072] (-) TimerEvent: {}
[6.518452] (-) TimerEvent: {}
[6.577845] (motion_velocity_smoother) StdoutLine: {'line': b'[ 80%] Built target smoother\n'}
[6.618534] (-) TimerEvent: {}
[6.667093] (motion_velocity_smoother) StdoutLine: {'line': b'[ 85%] \x1b[32m\x1b[1mLinking CXX executable test_smoother_functions\x1b[0m\n'}
[6.671470] (motion_velocity_smoother) StdoutLine: {'line': b'[ 90%] \x1b[32m\x1b[1mLinking CXX shared library libmotion_velocity_smoother_node.so\x1b[0m\n'}
[6.718635] (-) TimerEvent: {}
[6.818964] (-) TimerEvent: {}
[6.856858] (motion_velocity_smoother) StdoutLine: {'line': b'[ 95%] Built target test_smoother_functions\n'}
[6.919068] (-) TimerEvent: {}
[7.005496] (motion_velocity_smoother) StdoutLine: {'line': b'[100%] Built target motion_velocity_smoother_node\n'}
[7.019158] (-) TimerEvent: {}
[7.032915] (motion_velocity_smoother) CommandEnded: {'returncode': 0}
[7.119307] (-) TimerEvent: {}
[7.219684] (-) TimerEvent: {}
[7.320146] (-) TimerEvent: {}
[7.420375] (-) TimerEvent: {}
[7.506334] (motion_velocity_smoother) JobProgress: {'identifier': 'motion_velocity_smoother', 'progress': 'install'}
[7.520505] (-) TimerEvent: {}
