[0.000000] (-) TimerEvent: {}
[0.098705] (-) TimerEvent: {}
[0.137720] (autoware_lint_common) CommandEnded: {'returncode': 0}
[0.165269] (autoware_common_msgs) StdoutLine: {'line': b'[  3%] Built target autoware_common_msgs__cpp\n'}
[0.169724] (autoware_auto_mapping_msgs) StdoutLine: {'line': b'[  1%] Built target autoware_auto_mapping_msgs__cpp\n'}
[0.169911] (autoware_auto_geometry_msgs) StdoutLine: {'line': b'[ 10%] Built target autoware_auto_geometry_msgs__rosidl_generator_c\n'}
[0.175665] (autoware_auto_mapping_msgs) StdoutLine: {'line': b'[ 12%] Built target autoware_auto_mapping_msgs__rosidl_generator_c\n'}
[0.182711] (autoware_auto_geometry_msgs) StdoutLine: {'line': b'[ 12%] Built target autoware_auto_geometry_msgs__cpp\n'}
[0.192388] (autoware_common_msgs) StdoutLine: {'line': b'[ 12%] Built target autoware_common_msgs__rosidl_generator_c\n'}
[0.198818] (-) TimerEvent: {}
[0.202375] (autoware_auto_mapping_msgs) StdoutLine: {'line': b'[ 12%] Built target ament_cmake_python_symlink_autoware_auto_mapping_msgs\n'}
[0.215461] (autoware_auto_geometry_msgs) StdoutLine: {'line': b'[ 12%] Built target ament_cmake_python_symlink_autoware_auto_geometry_msgs\n'}
[0.221124] (autoware_common_msgs) StdoutLine: {'line': b'[ 12%] Built target ament_cmake_python_symlink_autoware_common_msgs\n'}
[0.265608] (autoware_auto_mapping_msgs) StdoutLine: {'line': b'[ 23%] Built target autoware_auto_mapping_msgs__rosidl_typesupport_fastrtps_cpp\n'}
[0.268617] (autoware_auto_mapping_msgs) StdoutLine: {'line': b'[ 34%] Built target autoware_auto_mapping_msgs__rosidl_typesupport_cpp\n'}
[0.269363] (autoware_auto_mapping_msgs) StdoutLine: {'line': b'[ 45%] Built target autoware_auto_mapping_msgs__rosidl_typesupport_introspection_cpp\n'}
[0.270137] (autoware_common_msgs) StdoutLine: {'line': b'[ 22%] Built target autoware_common_msgs__rosidl_typesupport_fastrtps_cpp\n'}
[0.272276] (autoware_auto_mapping_msgs) StdoutLine: {'line': b'[ 56%] Built target autoware_auto_mapping_msgs__rosidl_typesupport_c\n'}
[0.273661] (autoware_common_msgs) StdoutLine: {'line': b'[ 32%] Built target autoware_common_msgs__rosidl_typesupport_introspection_cpp\n'}
[0.278054] (autoware_auto_mapping_msgs) StdoutLine: {'line': b'[ 67%] Built target autoware_auto_mapping_msgs__rosidl_typesupport_introspection_c\n'}
[0.279003] (autoware_auto_geometry_msgs) StdoutLine: {'line': b'[ 23%] Built target autoware_auto_geometry_msgs__rosidl_typesupport_fastrtps_c\n'}
[0.280070] (autoware_auto_mapping_msgs) StdoutLine: {'line': b'[ 78%] Built target autoware_auto_mapping_msgs__rosidl_typesupport_fastrtps_c\n'}
[0.281796] (autoware_common_msgs) StdoutLine: {'line': b'[ 41%] Built target autoware_common_msgs__rosidl_typesupport_cpp\n'}
[0.298907] (-) TimerEvent: {}
[0.304781] (autoware_auto_geometry_msgs) StdoutLine: {'line': b'[ 34%] Built target autoware_auto_geometry_msgs__rosidl_typesupport_cpp\n'}
[0.307400] (autoware_auto_geometry_msgs) StdoutLine: {'line': b'[ 44%] Built target autoware_auto_geometry_msgs__rosidl_typesupport_introspection_c\n'}
[0.308740] (autoware_common_msgs) StdoutLine: {'line': b'[ 51%] Built target autoware_common_msgs__rosidl_typesupport_introspection_c\n'}
[0.309046] (autoware_auto_geometry_msgs) StdoutLine: {'line': b'[ 55%] Built target autoware_auto_geometry_msgs__rosidl_typesupport_introspection_cpp\n'}
[0.310214] (autoware_auto_geometry_msgs) StdoutLine: {'line': b'[ 65%] Built target autoware_auto_geometry_msgs__rosidl_typesupport_c\n'}
[0.317620] (autoware_lint_common) JobProgress: {'identifier': 'autoware_lint_common', 'progress': 'install'}
[0.317694] (autoware_auto_geometry_msgs) StdoutLine: {'line': b'[ 76%] Built target autoware_auto_geometry_msgs__rosidl_typesupport_fastrtps_cpp\n'}
[0.321413] (autoware_common_msgs) StdoutLine: {'line': b'[ 61%] Built target autoware_common_msgs__rosidl_typesupport_c\n'}
[0.322121] (autoware_common_msgs) StdoutLine: {'line': b'[ 70%] Built target autoware_common_msgs__rosidl_typesupport_fastrtps_c\n'}
